date,close_usd,high_usd,low_usd,open_usd,volume,usdinr,open_inr,high_inr,low_inr,close_inr,daily_return,price_range_inr,commodity,ticker,unit,sector
2010-03-30,3.555000066757202,3.566499948501587,3.498500108718872,3.555000066757202,886,44.93999862670898,352.21,353.35,346.62,352.21,0.010355708548479559,6.730000000000018,Copper,HG=F,₹/kg,Industrial metal
2010-03-31,3.5460000038146973,3.5460000038146973,3.5460000038146973,3.5460000038146973,283,44.79999923706055,350.23,350.23,350.23,350.23,-0.005621646176996564,0.0,Copper,HG=F,₹/kg,Industrial metal
2010-04-01,3.5769999027252197,3.5889999866485596,3.5420000553131104,3.5769999027252197,213,44.59999847412109,351.71,352.89,348.27,351.71,0.004225794477914491,4.6200000000000045,Copper,HG=F,₹/kg,Industrial metal
2010-04-05,3.625999927520752,3.629499912261963,3.5999999046325684,3.6085000038146973,159,44.36000061035156,352.9,354.95,352.07,354.61,0.008245429473145549,2.8799999999999955,Copper,HG=F,₹/kg,Industrial metal
2010-04-06,3.609499931335449,3.626499891281128,3.6015000343322754,3.609499931335449,82,44.34000015258789,352.84,354.5,352.06,352.84,-0.004991399001720298,2.4399999999999977,Copper,HG=F,₹/kg,Industrial metal
2010-04-07,3.5920000076293945,3.625499963760376,3.5799999237060547,3.5920000076293945,188,44.400001525878906,351.6,354.88,350.43,351.6,-0.0035143407776894175,4.449999999999989,Copper,HG=F,₹/kg,Industrial metal
2010-04-08,3.5810000896453857,3.5810000896453857,3.5380001068115234,3.5380001068115234,102,44.34000015258789,345.85,350.05,345.85,350.05,-0.004408418657565472,4.199999999999989,Copper,HG=F,₹/kg,Industrial metal
2010-04-09,3.5845000743865967,3.6045000553131104,3.5804998874664307,3.5845000743865967,204,44.119998931884766,348.66,350.6,348.27,348.66,-0.0039708613055277064,2.330000000000041,Copper,HG=F,₹/kg,Industrial metal
2010-04-12,3.559499979019165,3.5945000648498535,3.5490000247955322,3.559499979019165,89,44.34000015258789,347.95,351.37,346.92,347.95,-0.0020363678081799508,4.449999999999989,Copper,HG=F,₹/kg,Industrial metal
2010-04-13,3.5954999923706055,3.5954999923706055,3.5954999923706055,3.5954999923706055,146,44.57799911499024,353.36,353.36,353.36,353.36,0.015548210949849262,0.0,Copper,HG=F,₹/kg,Industrial metal
